NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
0,0,0,1,0,1,0,0,0,22,8,0,1,5.19
0,0,1,1,0,0,1,0,0,22,160,0,4,3.71
1,0,1,1,0,0,1,1,0,8,8,0,1,1.32
1,1,0,0,0,1,1,1,0,22,8,0,1,2.91
0,0,0,0,0,0,0,0,1,44,8,0,3,8.87
1,0,0,0,0,1,1,1,1,8,8,2,1,2.39
1,1,1,0,0,1,1,1,0,44,8,2,1,6.0
1,0,1,0,0,1,1,1,1,22,160,0,1,6.55
1,0,1,0,0,1,1,0,1,8,8,2,1,2.45
1,1,1,0,0,0,1,1,0,44,8,2,3,5.96
0,0,1,1,0,0,1,1,0,22,8,1,1,4.66
1,0,1,1,0,1,1,1,0,22,8,1,1,3.04
0,0,1,0,0,1,1,1,1,8,8,2,1,2.5
1,0,0,0,0,0,1,1,1,8,8,2,4,2.38
1,0,1,1,0,1,1,1,0,8,8,1,1,1.1
1,0,1,0,0,0,1,0,1,8,8,2,4,2.47
1,0,1,1,0,0,1,1,0,22,8,1,1,3.11
0,0,1,0,0,0,1,1,1,8,8,2,4,2.43
0,0,0,1,0,0,1,1,0,44,160,0,4,6.36
0,0,0,1,1,0,1,0,0,44,160,0,4,6.88
0,0,0,0,0,1,0,0,1,44,8,1,1,7.09
0,0,0,0,0,1,1,0,1,22,8,1,1,3.87
0,0,1,1,0,0,0,1,0,44,8,0,3,9.01
1,0,0,0,0,0,1,1,1,8,8,2,3,2.41
1,1,1,0,0,0,0,1,0,22,8,1,2,2.33
0,0,0,1,0,0,0,0,0,22,8,0,1,4.49
0,0,1,1,0,0,1,1,0,22,8,0,1,4.43
1,1,1,0,0,0,0,1,0,22,8,0,2,2.76
0,1,0,0,0,0,1,1,0,22,160,0,4,3.04
1,0,1,0,0,0,1,1,1,22,160,0,3,6.44
0,0,1,1,0,0,1,0,0,44,8,0,3,9.31
1,0,1,1,0,1,0,1,0,22,8,1,1,4.41
0,0,1,1,0,1,0,1,0,44,8,0,1,10.11
0,1,1,0,0,0,0,0,0,44,8,0,1,7.11
0,1,0,0,0,0,0,1,0,44,8,0,1,8.57
0,0,0,0,0,0,0,1,1,22,8,1,2,4.09
1,1,1,0,0,0,0,1,0,22,8,0,2,2.68
0,0,0,0,0,1,0,0,1,44,8,0,1,7.24
0,1,0,0,0,0,0,1,0,22,8,0,1,4.73
0,0,0,0,0,1,0,1,1,22,8,1,1,3.94
0,0,0,0,0,0,1,0,1,22,8,0,3,3.84
0,0,1,1,0,1,1,0,0,44,8,0,1,8.23
1,0,1,0,0,0,1,1,1,22,160,0,4,6.84
0,0,0,0,0,0,0,0,1,44,8,0,3,8.94
0,0,0,0,0,0,0,1,1,22,8,1,3,5.8
0,0,1,1,0,1,0,1,0,44,8,0,1,8.63
1,1,1,0,1,0,1,1,0,22,320,0,1,3.48
1,0,0,1,0,1,0,1,0,8,8,0,1,1.08
0,0,1,0,1,1,1,1,1,22,160,0,1,6.47
0,0,0,0,0,0,0,0,1,44,8,1,3,8.82
1,1,1,0,1,0,1,1,0,8,320,0,2,1.49
0,0,1,0,1,0,1,1,1,22,160,0,3,6.53
1,0,1,0,0,0,1,0,1,8,8,2,3,2.42
1,0,1,1,0,0,1,1,0,8,8,1,1,1.08
0,0,0,0,0,0,1,0,1,22,8,0,3,4.28
1,0,1,1,0,1,0,1,0,22,8,0,1,4.39
0,1,1,0,0,0,0,0,0,22,8,0,1,4.47
1,1,1,0,1,0,1,1,0,8,320,0,2,1.64
1,0,1,1,0,0,1,1,0,22,8,0,2,3.11
1,0,1,1,0,1,1,1,0,48,8,0,1,6.45
0,0,1,1,0,1,1,0,0,44,8,0,1,8.72
0,1,0,0,0,0,0,1,0,22,8,0,1,4.47
0,0,0,0,0,0,0,0,1,44,8,0,3,6.65
1,0,1,1,0,0,0,1,0,22,8,0,3,4.37
1,0,0,1,0,0,0,1,0,22,8,0,1,3.21
1,0,0,0,1,1,1,1,1,22,160,0,1,6.39
1,0,1,0,0,0,1,1,1,44,8,2,3,9.1
0,0,0,0,0,0,1,0,1,22,8,1,3,3.93
0,0,0,0,0,0,0,0,1,44,8,0,3,7.21
1,1,1,0,1,0,1,1,0,22,320,0,4,3.26
1,0,0,0,1,0,1,1,1,22,160,0,3,6.47
0,0,0,1,0,0,0,0,0,22,8,0,1,5.25
0,0,1,0,0,0,1,1,1,8,8,2,3,2.42
1,1,1,0,1,0,1,1,0,22,320,0,4,3.32
1,0,0,1,0,0,0,1,0,8,8,0,1,1.12
0,0,0,0,0,0,0,0,1,44,8,0,3,10.46
1,0,1,0,0,1,1,1,1,44,8,1,1,9.25
1,0,1,1,0,0,0,1,0,22,8,1,3,4.37
1,1,1,0,1,1,1,1,0,22,320,0,1,3.31
1,0,1,1,0,1,1,1,0,22,8,1,1,4.36
1,1,1,0,1,1,1,1,0,22,320,0,1,3.2
0,0,1,1,0,1,1,0,0,44,8,0,1,9.23
0,0,0,0,0,0,0,0,1,44,8,0,2,9.05
0,1,0,0,0,0,1,0,0,22,8,1,1,3.77
0,0,0,0,0,0,0,1,1,22,8,0,3,3.9
0,1,1,0,0,0,0,0,0,22,8,1,1,3.77
0,0,1,1,0,0,0,1,0,44,8,0,1,10.01
0,0,1,1,0,0,1,0,0,44,8,0,1,9.02
0,0,0,0,0,1,0,0,1,44,8,0,1,7.22
1,0,1,1,0,1,0,1,0,22,8,0,1,4.37
0,0,0,0,0,0,0,1,1,22,8,0,3,4.26
1,0,1,0,0,1,0,1,1,8,8,2,1,2.39
1,0,1,1,0,1,1,1,0,48,8,0,1,6.54
1,0,1,1,0,1,1,1,0,22,8,2,1,4.88
0,0,0,1,0,0,0,0,0,22,8,2,1,4.73
1,0,1,1,0,1,1,1,0,48,8,1,1,5.78
0,0,0,0,0,0,0,1,1,22,8,0,3,5.53
0,0,1,1,0,0,1,0,0,44,8,0,1,8.4
0,0,0,0,0,0,0,0,1,44,8,0,2,10.65
0,0,0,0,0,0,0,1,1,22,8,0,3,5.64
1,0,1,1,0,0,1,1,0,22,8,1,3,4.63
1,0,1,1,0,0,1,1,0,22,8,2,3,4.65
1,0,0,1,0,0,0,1,0,22,8,0,4,3.04
1,0,1,1,0,1,1,1,0,48,8,0,1,5.76
0,0,0,0,0,0,0,1,1,22,8,0,3,5.57
1,0,1,0,1,1,1,0,1,22,160,0,1,6.41
0,0,0,0,0,1,0,0,1,44,8,0,1,7.19
0,0,0,0,0,1,0,0,1,44,8,2,1,9.45
0,0,1,1,0,0,0,1,0,44,8,0,1,8.69
1,0,1,0,0,1,1,1,1,22,8,0,1,5.53
0,0,0,0,0,0,0,0,1,22,8,1,3,5.45
0,0,0,1,0,1,0,0,0,22,8,0,1,4.67
0,0,0,0,0,0,0,0,1,44,8,2,3,7.06
1,0,1,1,0,0,1,1,0,48,8,0,1,6.69
0,1,0,0,1,0,1,0,0,22,160,0,4,3.02
1,0,0,1,0,0,0,1,0,8,8,0,4,1.12
1,0,0,1,0,1,1,0,0,22,8,1,1,3.02
0,0,0,0,0,0,0,0,1,22,8,0,3,5.43
1,0,1,1,0,1,0,1,0,22,8,1,1,4.37
0,0,0,0,0,0,0,1,1,22,8,0,3,5.61
1,0,1,0,1,1,0,1,1,22,160,0,1,6.67
0,0,0,1,0,1,0,0,0,8,8,0,1,2.32
0,1,0,0,0,0,0,1,0,44,8,1,1,7.31
0,0,0,0,0,0,0,1,1,22,8,1,3,3.91
0,0,0,1,0,1,0,0,0,8,8,1,1,1.88
0,0,1,1,0,0,0,1,0,44,8,0,1,8.31
1,1,1,0,0,0,0,1,0,22,8,0,2,2.3
0,0,1,1,0,0,1,0,0,44,8,0,1,10.1
1,0,1,1,0,0,0,1,0,22,8,1,3,4.51
0,0,1,1,0,0,0,1,0,44,8,0,4,10.04
0,0,1,1,0,0,1,0,0,44,8,0,4,8.13
1,0,1,0,0,0,1,1,1,22,8,0,3,5.51
1,0,1,0,1,0,1,0,1,22,160,0,3,6.44
1,1,0,0,0,0,1,1,0,22,8,0,2,2.88
0,1,0,0,0,0,0,0,0,22,8,0,1,3.76
0,1,0,0,0,0,0,0,0,22,8,2,1,3.98
1,1,1,0,1,0,1,1,0,48,320,0,2,5.36
0,0,0,0,0,0,0,0,1,22,8,0,2,5.75
0,0,0,0,0,0,0,0,1,8,8,2,1,2.43
0,0,0,0,0,0,0,0,1,44,8,2,3,6.65
0,0,0,0,0,0,0,0,1,8,8,0,1,2.32
0,0,1,1,0,0,1,0,0,44,8,0,4,8.43
0,0,0,0,0,0,0,0,1,22,8,0,2,5.75
0,0,1,1,0,0,0,1,0,44,8,0,4,8.77
1,0,1,1,0,0,0,1,0,22,8,0,3,4.38
1,0,0,1,0,0,1,0,0,22,8,1,1,3.0
0,0,0,1,0,0,0,1,0,48,8,1,3,8.18
1,0,1,1,0,0,1,1,0,48,8,0,1,6.61
0,1,0,0,0,0,1,0,0,44,8,0,1,5.91
0,0,0,1,0,0,0,1,0,48,8,0,3,7.69
0,0,0,0,0,0,1,0,1,22,8,0,3,4.23
0,1,1,0,0,0,0,0,0,44,8,0,1,5.88
1,0,1,1,0,1,1,1,0,22,8,0,1,5.15
1,0,1,1,0,0,1,1,0,22,8,0,2,4.42
1,0,1,1,0,0,1,1,0,48,8,0,1,5.76
0,0,1,1,0,0,0,1,0,44,8,0,4,8.37
1,0,1,1,0,0,1,1,0,22,8,0,2,4.68
0,0,0,0,0,0,0,1,1,22,8,0,3,4.29
0,0,0,1,0,0,0,1,0,48,8,0,3,7.67
0,0,0,0,0,0,0,0,1,8,8,0,1,2.96
0,0,0,1,0,0,0,1,0,48,8,0,3,8.15
1,0,1,0,1,0,0,1,1,22,160,0,3,6.48
1,0,1,1,0,0,1,1,0,48,8,1,1,5.8
0,1,1,0,0,0,0,0,0,44,160,0,1,7.14
1,0,1,1,0,0,1,1,0,22,8,0,3,4.4
0,1,1,0,0,0,1,0,0,44,160,0,4,5.06
1,1,1,0,1,0,1,1,0,48,320,0,2,5.39
0,0,0,0,0,0,0,0,1,22,8,1,2,5.4
0,0,1,0,1,0,1,1,1,22,160,0,4,6.76
1,0,1,1,0,0,0,0,0,22,160,0,4,3.66
1,0,0,1,0,1,1,0,0,48,8,1,1,6.12
1,0,0,1,0,0,0,1,0,44,160,0,4,6.4
0,0,0,0,0,1,0,0,1,22,8,0,1,5.42
1,0,0,0,1,0,1,1,1,22,160,0,4,6.43
0,0,0,0,0,0,0,0,1,22,8,0,2,5.64
1,0,1,1,0,0,0,1,0,22,8,0,1,4.62
1,0,0,1,1,0,0,0,0,44,160,0,4,6.33
0,0,0,0,0,0,0,0,1,44,8,2,2,7.12
1,0,1,0,0,1,0,1,1,22,8,2,1,6.51
1,0,1,0,1,0,1,0,1,22,160,0,4,6.45
0,0,0,0,0,0,0,0,1,8,8,0,4,2.33
1,1,1,0,1,0,1,1,0,22,320,0,2,3.14
0,0,1,1,0,0,1,1,0,8,8,0,3,1.84
0,0,0,1,0,0,0,1,0,48,8,0,3,9.56
0,0,0,0,0,0,0,0,1,22,8,2,2,4.06
0,1,0,0,0,0,1,0,0,44,160,0,1,7.16
1,0,1,1,0,0,0,1,0,22,8,1,1,4.37
0,0,0,0,0,0,0,0,1,8,8,2,2,1.44
0,0,1,1,0,0,1,0,0,44,8,0,4,9.23
1,0,1,1,0,1,1,1,0,22,8,0,1,4.61
1,0,1,0,1,0,0,1,1,22,160,0,4,6.73
1,0,1,1,0,0,1,1,0,22,8,2,2,4.64
0,0,0,1,0,0,0,0,0,22,8,2,2,3.0
0,0,0,0,0,0,0,1,1,48,8,1,3,9.33
1,1,1,0,1,1,1,1,0,8,320,0,1,1.51
1,0,1,1,0,1,0,0,0,44,8,0,1,8.54
1,0,1,0,0,1,1,1,1,44,160,0,1,11.72
0,0,1,1,0,1,1,1,0,8,8,0,1,1.89
1,0,1,1,0,1,1,1,0,48,8,1,1,7.98
0,0,1,1,0,0,1,1,0,8,8,0,3,2.17
0,0,0,0,0,0,0,0,1,8,8,2,4,2.44
0,1,0,0,0,0,0,1,0,44,160,0,1,8.34
0,0,0,0,0,0,0,0,1,48,8,2,4,9.61
0,0,1,1,0,1,1,1,0,8,8,1,1,1.83
0,0,0,0,0,0,1,0,1,22,8,0,2,3.86
1,1,1,0,1,1,1,1,0,44,320,0,1,5.37
1,1,0,0,0,0,0,1,0,22,160,0,4,2.99
1,0,1,0,1,0,1,1,1,22,320,0,1,5.11
1,1,1,0,0,0,1,0,0,22,8,0,2,2.25
0,1,0,0,1,0,0,0,0,44,160,0,1,7.2
0,0,0,0,0,0,0,1,1,48,8,0,3,9.88
1,0,0,1,0,1,1,0,0,22,8,0,1,3.33
1,1,0,0,1,0,0,0,0,22,160,0,4,3.1
1,0,1,1,0,0,0,1,0,22,8,1,1,4.39
0,0,0,0,0,0,0,0,1,22,8,0,3,5.4
0,0,0,0,0,1,0,0,1,48,8,2,1,9.67
1,0,1,0,0,0,1,1,1,44,160,0,3,12.55
1,0,1,0,0,0,1,1,1,44,160,0,4,11.87
0,0,0,0,0,0,0,1,1,48,8,0,3,9.31
0,0,0,0,0,1,0,0,1,48,8,0,1,9.68
1,0,1,1,0,0,0,1,0,22,8,0,1,4.37
1,0,0,1,0,0,1,0,0,22,8,0,1,3.28
1,0,1,1,0,0,1,1,0,48,8,0,2,6.35
1,1,1,0,0,0,0,0,0,44,160,0,4,5.28
1,0,1,1,0,1,1,1,0,48,8,0,1,9.72
0,0,1,1,0,1,1,1,0,8,8,0,1,2.08
0,1,0,0,0,0,0,1,0,22,160,0,1,4.72
0,0,1,1,0,1,1,1,0,22,8,0,1,5.17
0,0,0,1,0,0,0,0,0,8,8,2,2,1.11
1,0,1,0,1,0,1,1,1,22,320,0,1,4.86
1,0,1,1,0,1,1,1,0,48,8,0,1,8.05
1,0,1,1,0,0,1,1,0,48,8,0,2,7.72
0,1,0,0,1,0,0,0,0,22,160,0,1,4.89
0,1,0,0,0,0,1,0,0,22,160,0,1,4.59
0,0,0,1,0,0,0,0,0,44,8,2,2,5.4
0,0,0,0,0,0,0,1,1,48,8,0,3,9.94
0,1,1,0,0,0,0,0,0,22,160,0,1,4.57
1,1,1,0,0,0,1,0,0,22,8,0,2,2.69
1,0,1,1,0,1,0,0,0,44,8,0,1,8.73
0,0,1,1,0,0,1,1,0,22,8,0,3,5.19
1,0,0,1,0,0,1,0,0,22,160,0,4,3.5
1,1,0,0,0,0,0,0,0,44,8,1,1,5.77
0,0,1,1,0,0,1,1,0,22,8,0,4,4.63
1,0,1,1,0,0,1,1,0,48,8,0,2,6.65
0,0,1,1,0,0,1,1,0,22,8,1,4,4.4
1,0,1,1,0,0,1,1,0,48,8,0,2,8.06
0,0,0,1,0,0,0,0,0,48,8,2,2,5.76
1,0,1,1,0,0,1,1,0,48,8,2,2,7.89
0,0,0,0,0,0,1,0,1,22,8,1,2,3.85
0,0,0,0,0,0,0,1,1,22,8,1,2,4.11
1,0,1,1,0,0,1,1,0,22,8,0,3,5.17
1,0,1,1,0,1,0,0,0,44,8,0,1,9.18
0,0,0,0,0,0,0,0,1,48,8,2,2,7.11
1,1,0,0,0,0,1,0,0,44,160,0,4,4.84
1,0,1,1,0,0,1,1,0,48,8,0,2,5.78
0,0,0,0,0,0,0,1,1,48,8,0,3,11.52
0,0,0,0,0,1,1,0,1,22,8,0,1,3.86
0,0,0,1,0,0,1,0,0,8,8,1,3,1.89
1,0,0,1,0,1,1,0,0,22,8,0,1,3.18
0,0,0,0,0,0,0,0,1,22,8,0,3,5.8
1,0,1,1,0,0,0,0,0,44,8,0,3,8.62
0,0,1,1,0,1,1,1,0,22,8,0,1,5.22
0,0,1,0,1,1,1,1,1,44,160,0,1,11.62
1,0,1,1,0,0,0,0,0,44,8,0,3,8.3
0,0,0,0,0,1,0,0,1,48,8,0,1,9.72
1,0,1,1,0,0,1,1,0,48,8,1,2,5.81
1,1,0,0,0,0,0,0,0,22,8,0,1,3.9
0,0,0,0,0,1,1,0,1,22,8,1,1,3.86
1,1,0,0,0,0,1,1,0,22,8,1,2,2.33
1,0,1,1,0,0,1,1,0,48,8,0,3,7.74
0,0,1,1,0,0,1,1,0,22,8,1,4,4.41
0,0,0,0,0,0,1,0,1,22,8,0,2,4.25
0,1,0,0,0,0,0,0,0,48,8,2,2,4.11
1,1,0,0,0,0,0,0,0,22,8,2,1,3.95
0,0,1,1,0,0,1,1,0,22,8,0,4,4.4
1,0,1,0,1,0,1,1,1,48,320,0,1,8.65
0,0,0,1,0,0,1,0,0,8,8,0,3,1.85
0,0,1,1,0,0,1,1,0,22,8,0,3,5.21
0,0,1,1,0,1,1,1,0,8,8,0,1,2.4
1,0,1,1,0,0,1,1,0,48,8,0,3,7.81
1,0,1,1,0,0,0,1,0,22,8,0,4,4.5
0,0,0,0,0,0,1,0,1,22,8,0,2,4.26
1,1,0,0,0,0,0,0,0,44,8,2,1,6.03
1,0,1,1,0,0,0,1,0,22,8,1,4,4.37
0,0,0,0,0,1,0,0,1,48,8,0,1,9.75
1,0,1,1,0,0,0,1,0,22,8,1,4,4.38
0,0,1,1,0,0,1,1,0,8,8,0,3,2.09
1,0,0,1,0,0,1,0,0,22,8,0,1,3.24
1,0,1,1,0,1,1,1,0,48,8,0,1,6.43
0,0,0,0,0,1,1,0,1,22,8,0,1,4.15
1,0,0,1,0,1,1,0,0,22,8,0,1,3.39
1,0,1,0,1,0,1,1,1,48,320,0,1,8.97
0,0,0,0,0,1,0,0,1,48,8,0,1,11.24
0,1,1,0,0,1,0,1,0,44,160,0,1,5.1
0,0,0,1,0,0,1,0,0,8,8,0,3,2.17
0,0,1,1,0,0,1,1,0,8,8,1,3,1.89
1,0,1,1,0,0,1,1,0,48,8,2,3,7.87
0,0,0,0,0,0,0,0,1,48,8,0,1,9.39
1,1,1,0,0,0,1,0,0,22,8,0,2,2.67
1,1,1,0,0,0,1,0,0,22,8,1,2,2.25
0,0,1,0,1,0,1,1,1,44,160,0,3,12.29
0,0,1,1,0,1,1,1,0,22,8,0,1,5.27
0,1,1,0,0,1,0,1,0,44,160,0,1,4.96
1,0,1,1,0,1,1,1,0,48,8,0,1,6.47
0,1,0,0,0,1,1,1,0,44,160,0,1,5.1
0,1,1,0,0,0,1,0,0,44,160,0,3,5.04
0,0,0,0,0,1,1,0,1,22,8,0,1,4.27
1,0,1,1,0,0,0,0,0,44,8,0,3,9.16
0,1,0,0,0,1,1,1,0,44,160,0,1,4.98
1,0,0,0,1,1,1,1,1,44,160,0,1,11.72
1,0,1,1,0,0,0,1,0,22,8,0,4,4.4
0,0,0,0,0,0,1,0,1,22,8,0,3,3.86
1,0,0,1,0,0,1,0,0,22,8,0,1,3.27
0,0,0,0,0,0,1,0,1,22,8,1,3,3.86
0,0,0,0,0,0,0,0,1,48,8,2,1,9.5
0,0,0,0,0,0,0,0,1,48,8,0,2,9.63
0,1,0,0,0,0,0,1,0,22,8,2,1,4.62
1,0,1,1,0,1,1,1,0,48,8,0,1,5.77
1,0,0,1,0,1,1,0,0,8,8,0,1,1.34
0,1,0,0,0,0,1,0,0,44,8,2,1,6.1
1,0,1,1,0,1,1,1,0,48,8,1,1,5.88
0,0,0,1,0,0,1,0,0,8,8,0,3,2.23
1,0,0,0,1,0,1,1,1,44,160,0,3,11.7
0,1,1,0,0,0,1,0,0,44,160,0,3,5.02
1,0,1,1,0,1,0,0,0,44,8,0,1,7.4
1,0,1,0,1,1,0,1,1,44,160,0,1,11.5
0,1,1,0,0,0,0,0,0,44,8,2,1,6.13
0,0,1,1,0,1,1,1,0,8,8,1,1,1.81
1,0,1,0,1,0,1,1,1,8,320,0,1,2.14
1,0,1,1,0,0,1,1,0,48,8,0,1,6.44
1,0,0,1,0,0,1,0,0,8,8,0,1,1.39
0,0,1,1,0,1,1,1,0,8,8,0,1,1.81
0,0,0,0,0,0,0,1,1,22,8,0,3,3.92
1,1,0,0,0,1,0,1,0,44,160,0,1,5.07
1,0,0,1,0,1,1,0,0,8,8,0,1,1.35
1,0,1,0,1,0,1,1,1,8,320,0,1,2.18
1,0,1,0,1,0,1,1,1,22,320,0,2,4.83
1,0,1,0,1,1,1,0,1,44,160,0,1,10.11
1,0,0,1,0,0,1,0,0,8,8,0,1,1.34
0,0,0,0,0,0,0,0,1,48,8,1,1,9.35
0,0,0,0,0,0,0,1,1,22,8,1,3,4.0
0,0,1,1,0,0,1,1,0,8,8,0,3,1.8
0,1,0,0,0,0,1,0,0,48,8,1,1,6.07
1,0,1,0,1,0,1,1,1,48,320,0,2,8.84
1,0,1,1,0,0,0,0,0,44,8,0,3,7.38
0,0,1,1,0,0,1,1,0,8,8,1,3,1.82
0,0,1,1,0,0,1,1,0,22,8,1,3,5.19
1,0,1,1,0,0,1,1,0,48,8,0,1,6.79
1,0,1,0,1,0,1,1,1,48,320,0,2,8.38
1,0,1,1,0,0,0,0,0,44,8,0,1,7.31
0,0,0,0,0,0,0,0,1,48,8,0,1,10.39
1,0,1,0,1,1,1,1,1,22,320,0,1,4.84
0,0,1,1,0,1,1,1,0,8,8,0,1,1.8
0,1,0,0,0,0,1,0,0,48,8,0,1,8.3
0,0,0,1,0,0,0,1,0,8,8,1,3,1.81
1,0,1,1,0,0,1,1,0,22,320,0,3,4.69
1,0,1,1,0,0,1,1,0,48,8,0,1,5.76
0,0,0,0,0,0,0,0,1,48,8,0,2,11.24
1,0,0,1,0,1,1,0,0,8,8,0,1,1.44
0,1,0,0,0,0,0,1,0,48,8,0,1,6.58
0,0,1,1,0,1,1,1,0,8,8,1,1,1.82
1,1,1,0,0,0,1,1,0,22,8,1,1,2.43
1,0,1,1,0,0,1,1,0,48,8,1,1,5.75
1,0,1,0,1,1,1,1,1,22,320,0,1,4.86
1,1,1,0,0,0,0,0,0,44,160,0,3,4.9
0,1,0,0,0,0,0,1,0,48,8,0,1,6.57
0,1,0,0,0,0,1,0,0,48,8,0,1,6.79
0,1,0,0,0,0,0,0,0,22,8,2,2,2.25
0,1,0,0,0,0,0,0,0,22,8,1,3,3.77
1,0,1,1,0,0,0,0,0,44,8,0,1,8.44
1,0,1,0,1,1,1,1,1,48,320,0,1,8.36
1,0,1,1,0,0,0,0,0,44,8,0,1,8.38
1,0,0,1,0,0,1,0,0,8,8,0,1,1.38
0,1,1,0,0,0,0,0,0,48,8,0,1,7.05
0,0,1,1,0,0,1,1,0,8,8,1,3,1.81
0,1,0,0,0,0,0,0,0,44,8,2,2,3.93
1,1,0,0,0,0,1,1,0,22,8,0,2,2.75
1,0,0,1,0,0,1,0,0,22,8,0,4,3.49
1,1,0,0,0,1,0,1,0,44,160,0,1,4.94
1,0,1,0,1,1,1,1,1,48,320,0,1,8.37
0,1,0,0,0,0,0,1,0,48,8,0,1,8.3
1,1,1,0,0,0,1,1,0,22,8,1,1,2.35
0,0,0,0,0,0,0,0,1,48,8,0,2,9.81
0,0,1,1,0,0,1,1,0,8,8,0,3,1.89
1,0,1,1,0,0,0,0,0,44,8,0,1,9.16
1,0,1,1,0,0,0,0,0,44,8,0,4,8.73
0,0,0,1,0,0,0,1,0,8,8,0,3,1.82
0,1,1,0,0,0,0,0,0,48,8,0,1,8.8
0,0,1,1,0,0,1,1,0,22,8,0,3,4.47
1,0,1,0,1,0,0,1,1,44,160,0,3,11.62
0,0,1,1,0,0,1,1,0,8,8,0,3,2.22
1,1,0,0,0,0,1,1,0,22,8,0,2,2.31
0,0,0,0,0,0,1,0,1,22,8,0,3,4.52
1,0,1,0,1,0,1,1,1,22,320,0,2,4.7
0,0,1,1,0,0,1,1,0,8,8,0,1,1.82
0,1,0,0,0,0,1,0,0,48,8,0,1,7.01
0,0,0,1,0,0,0,1,0,8,8,0,3,2.3
1,1,1,0,0,0,1,1,0,8,8,1,1,0.84
0,0,0,0,0,0,0,0,1,48,8,1,2,9.18
0,1,1,0,0,0,1,1,0,22,8,0,3,4.46
0,0,0,0,0,0,0,0,1,48,8,0,2,11.12
0,1,1,0,0,1,1,1,0,8,8,1,1,1.52
1,0,1,1,0,0,0,0,0,44,8,0,4,8.84
0,1,1,0,0,0,1,1,0,44,160,0,1,8.98
1,1,1,0,0,0,1,1,0,8,8,1,1,0.84
0,0,1,1,0,0,1,1,0,44,160,0,1,10.67
0,0,1,1,0,0,1,1,0,8,8,1,1,1.81
0,0,0,0,0,0,0,0,1,48,8,0,3,10.08
1,0,1,0,1,0,1,0,1,44,160,0,3,10.67
0,0,0,0,0,0,0,0,1,48,8,1,3,9.15
0,0,0,1,0,0,0,1,0,8,8,0,3,2.27
0,0,0,0,0,0,1,0,1,22,8,0,3,4.27
1,0,1,0,1,0,1,1,1,48,320,0,1,8.37
1,0,1,0,0,0,1,1,1,8,8,0,2,1.44
1,0,0,1,0,0,1,0,0,22,8,0,4,3.32
0,1,1,0,1,0,1,0,0,44,160,0,1,7.55
1,0,1,0,0,0,1,1,1,8,8,0,2,1.42
1,0,0,1,0,0,1,0,0,22,8,0,4,3.37
0,0,0,0,0,0,1,0,1,22,8,0,2,4.29
0,0,1,1,1,0,1,0,0,44,160,0,1,8.52
0,0,1,0,1,0,1,1,1,44,160,0,4,12.28
0,0,0,1,0,0,0,0,0,22,8,1,3,4.74
0,0,0,0,0,0,0,0,1,48,8,0,3,11.43
0,1,0,0,0,0,0,0,0,8,8,2,2,0.86
1,1,0,0,0,0,1,1,0,44,8,1,2,3.92
0,1,0,0,0,0,0,1,0,48,8,0,1,6.83
0,0,0,1,0,1,0,0,0,44,8,2,1,7.7
1,1,1,0,0,0,1,1,0,8,8,1,2,0.83
1,1,1,0,0,0,1,1,0,8,8,0,2,1.09
0,1,1,0,0,0,0,0,0,48,8,0,1,7.13
0,1,0,0,1,0,1,1,0,44,160,0,1,8.42
0,0,0,1,1,0,1,1,0,44,160,0,1,10.13
1,0,1,1,0,0,0,0,0,44,8,0,4,9.13
1,1,1,0,0,0,1,1,0,8,8,0,2,1.04
1,0,1,1,0,0,1,1,0,48,8,0,2,6.61
0,0,1,1,0,0,1,1,0,8,8,1,1,1.81
0,0,0,0,0,1,0,0,1,22,320,0,1,5.54
1,0,0,1,0,0,1,0,0,8,8,0,4,1.32
1,0,1,1,0,0,1,1,0,48,8,0,2,7.01
1,0,0,1,0,0,1,0,0,8,8,0,4,1.38
1,0,1,0,1,0,1,1,1,48,320,0,1,8.37
1,1,1,0,0,0,1,1,0,8,8,0,2,0.86
0,0,0,1,0,1,0,0,0,44,8,0,1,7.44
1,1,1,0,0,0,1,1,0,8,8,0,2,1.06
1,0,1,0,1,0,1,1,1,22,320,0,1,4.84
0,0,0,0,0,0,0,1,1,22,8,0,2,4.3
0,0,0,0,0,1,1,0,1,22,8,0,1,4.25
0,0,1,1,0,0,0,1,0,44,8,0,3,9.05
1,0,1,0,1,0,1,1,1,22,320,0,1,4.71
0,1,0,0,0,0,1,0,0,48,8,0,1,6.15
0,1,1,0,1,0,0,1,0,22,160,0,1,4.62
1,0,0,0,1,0,1,1,1,44,160,0,4,11.74
1,1,1,0,0,0,0,0,0,44,160,0,3,4.9
0,0,1,1,0,0,1,1,0,8,8,0,1,1.82
0,0,0,1,0,0,1,0,0,8,8,0,3,2.26
1,1,1,0,0,0,1,0,0,44,8,1,2,3.88
0,0,0,0,0,0,0,0,1,22,320,0,3,5.56
1,1,0,0,0,0,1,1,0,44,8,0,2,3.92
0,0,0,1,0,1,0,0,0,44,8,0,1,8.59
1,0,0,1,0,0,1,0,0,8,8,0,4,1.41
0,0,0,1,0,0,0,0,0,22,8,0,2,3.0
0,0,0,0,0,0,0,0,1,8,320,0,3,2.76
0,0,0,0,0,0,0,0,1,22,320,0,4,5.51
